relay,slot,block_hash,builder_pubkey,value,gas_used,gas_limit
flashbots,10977116,0xdb9ed4efd45b07baac75d720695ab3f54cbb08161c3b19170c71a8cc48ed582b,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,1137095433873798871,19182890,30352860
flashbots,10977113,0x8700c8b166c4ddaf16d971f1632e8ff0115f9f9fbf27b9f9ed34ea3c401a7549,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,944501868916374914,30380465,30382558
flashbots,10977096,0x18aed8e028127b3878d9df0bd8366f90a10b731fba938752d54b0100060ebca9,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,2118312019787795942,19490656,30382790
flashbots,10977093,0x7eea5aceb48bbbfbef0305ff8ddb1717331089c0089c19e6ad3235e3761a323e,0x81476ce973b358648ef2b990ed3fe9e9b264030116e5f6aa12c1b9f573b7a19ef75b9142426ec3a4e56719659940d224,6511980150920407247,4118956,30353179
flashbots,10977091,0x568070401ac1a9fe708c806fa836314b6cda43a7addf23dd1383b3626db3e10c,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,597948136438616704,6741861,30293986
flashbots,10977089,0xadeee4c1b976919fc3ae2f4e859b5fd48b073c993a271e378056e9d20f47cd32,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,8786010084995157240,23758396,30294014
flashbots,10977088,0xb1acf6f7d81e6fa07b021dcdc65f766ed9a22c36b8f3fc51b60133e4b402dd85,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,7042874903261085122,10825339,30264460
flashbots,10977079,0x4db8af19305888cdb8efb72a30cb1d8e08f4b1003b76eb602d19c5a55f56e177,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,5793470962674431293,10377126,30176059
flashbots,10977077,0x31ec0fbb1ca4383beb161d7d5a2d9b4c02bcf2406582ecfa6328d252eccd4cd0,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,1530461450162691806,8839030,30176087
flashbots,10977072,0xb305e453dbd34315b124fc21be13c726d8c82b1cf97bfacfaec918e279037c1a,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,10677473146078681088,5813515,30146705
flashbots,10977067,0x336d5e15bf0172513085426b905b9c4696095a92f645973424a88073da2ae7c3,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,8783208400342322176,6817507,30058590
flashbots,10977057,0x56c9b13e51495c71313b0f00888e58889387a30a11df7cd2999d9e04ef7a3ffa,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,10293312553698304000,5339814,30058619
flashbots,10977052,0xebd8c263bf74f85a0cab7c91fdfd11f632a6ad2ec05ad34ba0818d0f93af5d3c,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,4467514794882953971,16681747,30029295
flashbots,10977040,0x9de80b4876d4d46f4817a9a3cb56f048b866546fd453fd807b02fbc20ffa5721,0xaaf294c49fe14a402c7ffba447ec001032a8e9ff4cb4723c2f62aa0e76a707c7acb0abf545116c8221db50fed0d0d25c,122413503959914072317,30119229,30168343
flashbots,10977032,0x26e88a4a95c3e9a5ab2bc79dd35ee43008c47f7846ac6ce921f865e1d5bc0085,0xaaf294c49fe14a402c7ffba447ec001032a8e9ff4cb4723c2f62aa0e76a707c7acb0abf545116c8221db50fed0d0d25c,17771102366383462415,15885947,30286528
flashbots,10977025,0xc106a382ebe3b981c5b16b9d4bf78c305eb103b1e292569a287d6d085943e201,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,1316858641737837554,4584509,30375485
flashbots,10977022,0x0fc6e2717998fea50e9b16da6b4cd88edd477e0e8e94d7cde73fd3af669a0cf2,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,198470987587501935,9614578,30405205
flashbots,10977021,0x73373bc5bdd715a71cee6e456c115ef67a56589e7fb7f1141e8cd0ca0ac2b75b,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,4542725927809505368,16083225,30375543
flashbots,10977015,0x06a932e47cc4167256c41bfc87181aa1f8a317ead4f47b3e53a37ca639c88f5d,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,6843634856422505472,8886016,30316364
flashbots,10977012,0xb3ec6956cf3780c37a5c7c31796094310fc575a4cada362806f923bf79c0ab49,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,2288058215908756736,9395854,30346026
flashbots,10977009,0xdc211c3a38db78b96f61757359d671ab7d8105143d172a520be72a043b016348,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,3770774275161689088,8668114,30375717
flashbots,10977001,0x6c373da0b9fae63311a2210c1dc2fac7405196158dc80736654b2b8e9ae6e6c8,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,7198766972863361024,6956102,30257415
flashbots,10976988,0x8952d8269e3311cfedd423a1952bb6a482a261e6c565e32883fffb64797190fe,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,9658706038848086010,30220891,30228071
flashbots,10976986,0x1907902e322af8610024fa643d2df23c326e85db4f8fa46a447a56ca0a389068,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,36886718760525774848,29836834,30169121
flashbots,10976981,0xb1e710aab8e0cf68476bb68aa337661b9c1f1768f69a000447bf807289aabd2d,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,50898555462657933312,30238315,30257704
flashbots,10976977,0x2349fa977a392c40ac97db0c5cb1e50a88d08e3fa9ad6359d013cf6f4174b2b4,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,44205279261882040320,30295643,30316914
flashbots,10976971,0x63481f0e2784e4f0e3d7caad1cbf47c09372c6634fdf3de83f9cfc513a2e927b,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,2522022602175349601,22769823,30376269
flashbots,10976966,0x0bebb9c1dd61158dfddd4aa6620a63a1356c5c8819c2cc42090b8a03eea4a308,0xb3a6dc1f159cd010d6d4999822337524576d9ef9d14f34dc7337a735f2d80cd4d64414da809661967df09f39320bc2df,1305294234144616963,14642558,30346693
flashbots,10976965,0x0577c054f1a71943a32da0fab82d193230f1135813ba1df607e8a46aea42327c,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,3627420364899749794,30296135,30317088
flashbots,10976957,0x69685c621eaa177f94097a5c3513b87e81d594be30826c53a0ac2bbcda1eb45a,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,1108419857671200128,30477433,30495356
flashbots,10976955,0xfd667f88cbb791c0078998475c0138d42bd4104c28b87a75fd2d15e81d322e56,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,12631574153759695621,18564542,30555001
flashbots,10976951,0x32a8e33b378db7174d361cf7daeafdca47335024ca00c9408ae034c012f0f550,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,37653827408079583149,23052249,30555060
flashbots,10976938,0x3c08fb754a76ecf383ee4bb1508c596ad6f96b6ee94d68807f3a4107503f66f9,0xa00001792da52b2ad6606033396337f86e7598c8e0927d640bb649e0a9fe230df41f8ffd3403a5cd4fffd5131e2fbe47,6976143291177902143,30574514,30585106
flashbots,10976936,0x6e728e5c1a4918fd77b4b7a852c7f3865ac579a0fa8c2898c055d7b07a2dca16,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,2984296743280556189,30323150,30525459
flashbots,10976927,0xf7afcad54258231da52c0afb0b9f70d2e093a1bf1bf253fca403ed2342e1bf5e,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,8752215692782782889,30580813,30585251
flashbots,10976920,0x80e8403ddf34fbb572d305aef98d4568fa3ba0011da4ca24b80a563cb90ce4e8,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,893022354788841088,30652157,30675085
flashbots,10976900,0xf6147fb4b213130ab5c010569eb8cb52eebb5c87e30415ea1482b432433bcf8f,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,523064655447143473,12250803,30795433
flashbots,10976888,0xf579734767a7a232d730e1aea033e3511e2c9f94f116755941654ec8af7c6aad,0x8c344feeb5426018c1855bc33cf739c15ce43fe780fc13275163f3c33075318619e6b2151407f87a970be24443c9cea4,29233513902762231334,2702137,30795608
flashbots,10976885,0x0959c0124fab610c14a82c6b6475d82ab9260ed96d6265ec0ee4b90db8fc8c80,0x8c344feeb5426018c1855bc33cf739c15ce43fe780fc13275163f3c33075318619e6b2151407f87a970be24443c9cea4,41429574262994206008,2703728,30825740
flashbots,10976883,0xd0e425805687e8eb439eb067459b829f20ebb50a5829ea87380908ed92e194fd,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,361285435236007424,7156189,30825769
flashbots,10976876,0x58eb45c4fcc365531566f8f33087a98c665c8762f45eec82537e8804e25f8e71,0x81476ce973b358648ef2b990ed3fe9e9b264030116e5f6aa12c1b9f573b7a19ef75b9142426ec3a4e56719659940d224,170684408655756984503,4032555,30795785
flashbots,10976872,0x33724ae2559b262fd18a99a83d2341fa43b80f61e8e0851a91c1a4adf7b43e27,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,12682280044256780,12571169,30795844
flashbots,10976865,0x172a68573875022debd7d908276a682f1bdad368fd535f60bb0ed6227ca8b1b9,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,82643768593612945,9114324,30765890
flashbots,10976849,0x70e1e0ebfa553a0519d55f58cec06766f48dcc2cc6494937c49bd6f230b44d6f,0x81476ce973b358648ef2b990ed3fe9e9b264030116e5f6aa12c1b9f573b7a19ef75b9142426ec3a4e56719659940d224,4081962679332316359,1732629,30706095
flashbots,10976847,0x3a4ab254cc7a3d86016c88e9e6ec32cc9ae9876cfc7dd75f8205f2fdb92a79b9,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,142065232042839664,11706582,30646213
flashbots,10976844,0x8e9244a8996d3f3ad0475064201dbd1db34fc8589791fa2524b3d4f675115b47,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,65625971178971290,14738441,30616345
flashbots,10976842,0x7083d026b880d1ffa2fbf481bd1f520640adae5474f4124d269c70bdfe696dde,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,109930052957689149,5339160,30616374
flashbots,10976820,0xb451f46fd2439fcb1761faa04e431be29e088066a1beabf48f7616c5f6954c62,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,121268747493465359,8510459,30796607
flashbots,10976805,0x1528bb10603b8908e948f38eee014857723a34440bee4a5e1a0747ec17e124b1,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,427988844083208106,16218358,30706739
flashbots,10976803,0xc6ee56ee868fe8388391a3e3fd7d8643d4a2e956027462b7ea68c90b7ce70cde,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,149460946912880861,14080761,30646856
flashbots,10976801,0x8724b295e48f38b167d1847b3bc9e8f0161a106c0ce5d52d009f17b3bc339408,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,82081193009127961,25627279,30646885
flashbots,10976799,0xf89ee252178efcee681abe51b4eb7dbd92cd06e93bf78bef4f59382636a8b8fc,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,22796027072761043,9699426,30646914
flashbots,10976795,0x8b2eb719cf342fbba7cdcc912001d2c612deea8e0d7f15ce997ceebbb4132ef0,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,66614383618515602,10825921,30706885
flashbots,10976788,0x95b67f2d497fc4defb78936e65ad98423476b9114e0db24fae48f649322b99a1,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,193615021882450656,9007904,30617162
flashbots,10976782,0x6fbbb470404d086f97c8db73d893e0e7dc0e92cd56a51b448700977930a1dd7a,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,735101131363610496,7921562,30677104
flashbots,10976758,0xd199149a3762aa81834801fceb26c3e513ae51d049e75fbcb90e8cef72bbe7b1,0x8b8edce58fafe098763e4fabdeb318d347f9238845f22c507e813186ea7d44adecd3028f9288048f9ad3bc7c7c735fba,37608884507490966,8704409,30617600
flashbots,10976742,0x1d937b9229ea096e6880c656775d21132f6300f739868ba74df3e62e6c290d0d,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,129335480447345208,8973047,30827827
flashbots,10976739,0x75b998ed55140f9b505af64a2bd574c2e96917840bb2efeadc4e1ad845dfcf7d,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,94676083563368485,18373953,30797783
flashbots,10976726,0xe0824dcd921fab66346a0b89a6e54dc38d5e4a0812f03ac9d4994440d65f4a9f,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,61561715572011531,17186099,30828062
flashbots,10976718,0xf673ea160aa196347c76b8d098cac53a3c5a26cdbda006f85eca85c1216939a4,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,54752445217317725,14358112,30888446
flashbots,10976717,0x134f4e422e1aff6add1d42e49146a942920d05a4d69bdc9c5d5845c88edd4b9e,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,52034085063837912,7313218,30918638
flashbots,10976708,0x747106d765c8b0bb3b36588c1f0e4f08f23214a5b26d8a60d2b8a9a74d7ac445,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,97358598157056920,12287718,30858430
flashbots,10976704,0xd9e7765d3865306cfceefdba9d5d746dffd1c2f8056ea937fdb371b6b960d0ca,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,94863436019574776,11904411,30858489
flashbots,10976701,0xb7579b31e5f5e1ffb803757100beec05c0049a5fa738585018dcab665e639c03,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,51833138137846868,7879598,30888681
flashbots,10976691,0xa65c152306543f54168358e344d71793da6161c1d5a2c5d021aa66fb45668acb,0xa2d994ea26d7c3b94b444fc2f2a6070d5cc8164e51d1a5c65db8ad6381ba5fc5e0eb3aa088b46e8da96b5167f9b97569,84721067596200056,6306489,30949215
flashbots,10976686,0x8b4f4178f6887324c2336bfbf6ab3c1ce2d265ae4106eee2c128bad34b1e98fa,0x83bee51799e65130296f5d60ce7d78119578db6045c3c3631980514abae0be0f9b65fe82eb0c9a79d6d99030112c874c,188008707230268256,16018603,30858754
flashbots,10976683,0x4a4398d8ec34606e949fdc4ab1a1e1c8a69c45f62ff17cebfe1e8cf9d546d5a5,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,41316856405053682,13667182,30888946
flashbots,10976677,0x6b4b52b145dfa53e1b3b3881074743ead9fb00d9327a5a29aac230919b2fcdfa,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,50253289536187365,7859011,30828766
flashbots,10976672,0xd9069a43ed85e6f58e9492a3c0b10126e4ecb509b2063d26e35e8d49e1499061,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,122065745119022465,12870956,30919287
flashbots,10976670,0xb079c2bb2f7bb42440c5e0b722a94b957114619612424c29c1f0cd6be50b9dee,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,58768122724810165,27191155,30919317
flashbots,10976668,0xc267778e57a6fd4ab49ecd81ddaf24af4c3caef97946067d305a7b1174fbc742,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,41072230153532724,11428622,30859019
flashbots,10976666,0xcfde741dacff2aaaee964da3cf0cb027cee214e3132745438f80c5811f79c209,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,416499110506271350,16822202,30889183
flashbots,10976664,0x15904ffe3213b3ae5ccb50a0677c6ccd6164ee7da5d5f89a9729d7ba2e71970f,0xa00003f73b2dd7971dd3030d6af2ba42bdf9cd02197026fee7572f3b8147137cca109048cece90fdd0f73a5d9b5b5e41,166304658046877155,2316573,30949599
flashbots,10976659,0x7792ab4b2185efc981ee6d046b3f810751318ea9c5fdf8225c37b6dd2eb1991a,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,131545652382194703,20268318,30979910
flashbots,10976635,0x7b2e93cae6da44851bc7f97203ef5fa4ffe73b68d8dbd51b023488cd5576f5f4,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,60275527192619555,8902618,30739185
flashbots,10976631,0xdc3f3154e761ed797d56340522c28abf29158cf440040d3987697cbceabeb059,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,220281930433469183,6758367,30799337
flashbots,10976630,0x937613b0a39fe24c3374549e371802cd6efc149c2adbe242eaea60f7c89c359b,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,512005676422593734,11886421,30829442
flashbots,10976629,0x8bde8283a6b8651257cb3a940500add6f1f392cf29b1a7584199f04d711e9f9c,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,3077480481986059638,15938360,30859577
flashbots,10976623,0xd64378bac3bd67a1b93b1e335b4b6543e8931af9b0accaac1b0ab2ca2205deb6,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,729717623572807685,26086151,30739362
flashbots,10976620,0x11492cc3e3b3475eae1d8a0644134cc8cb9f153af8d73f49d6a926b6e5beb89e,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,41670261597428151,11321897,30709403
flashbots,10976607,0x47b684404a54b9c79d10f6acb32c7919d822b6d4a5bb016760d5bbbf7f519387,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,39205343967391797,9834994,30799690
flashbots,10976582,0x6b5bd035999181e1527e01fefe467119c3fd94d0cf864f966eae047d63286830,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,31848172715093189,10231239,30530552
flashbots,10976578,0xdd37437372642436476d7c8f1a0f74709619994b0c9997b957bdf926e5ec1330,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,155157086484310420,7913896,30590297
flashbots,10976575,0x66aaba2fe300a08624c68e5b39e7c76c83822cd7e29ecd67ae20e4aa1a25b017,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,94187260452502058,10450932,30500856
flashbots,10976571,0x56f596f5e47d8d36c20af51160ab7c0e0dc11afdd1057a7c4ddf0df612f776e8,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,86085136654010860,10353415,30500915
flashbots,10976561,0xdcd08afc55476dd8226f9471c6b4ae5c05618a7bac42b159d66dad72a55d4ae6,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,123906585589654286,14961036,30441550
flashbots,10976542,0xc7a3675627b3fefdce3b1191ac34e66f33ca0bb5b8489798b786a631555f3a55,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,30946054628492823,10828537,30352775
flashbots,10976529,0x828e6c3141560b6e9d32756ebdc4cecad7a94144ef82f4b5ae062ea1d09ab911,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,1130732645971117550,30198445,30205123
flashbots,10976527,0xa6b12e59f7c1940ea5f9c817bf3acb3b4dd7caf55c494c1720a5d9b2cdcf1d8d,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,1965049180734947204,8646536,30205152
flashbots,10976526,0x0e3c413e9cbb87f0758d4174c716d8109154467027c7d0a78903ad3949e27ff8,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,2030688776899934119,11050863,30175685
flashbots,10976525,0xa69bf96cbae5204ced8e6019624f3df408d35455d758a3d8a18f2632ae5d77c0,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,1815410598974246647,8392666,30146247
flashbots,10976509,0xbaedf14ed845f290963c751a2df82a9b3fa30cae20a6358adea508467e665a23,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,185952290994179551,20924773,30146476
flashbots,10976506,0xe0cead14c4a087226182b249814657ac700ce0b1d90da7bcde56391e59ad98f9,0xa2d994ea26d7c3b94b444fc2f2a6070d5cc8164e51d1a5c65db8ad6381ba5fc5e0eb3aa088b46e8da96b5167f9b97569,58913495765399076,12394706,30234964
flashbots,10976496,0xc8ace6dfb2e5f6c4be6a89fd5a1514193bb14e2851141fb479e3e7d6797b66a8,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,43885513919683638,28734186,30117239
flashbots,10976489,0xdb95f2c05dde18238ee93588eeccf7d4a1341afb0c2fe231eb385e1e1b8f6559,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,3450213536108291512,10610062,30087943
flashbots,10976487,0x81f340d59e5dc7708ae989d297e677e4dd36011aa28e3c213442d0f9cbdda67c,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,128618156882377223,13942067,30087972
flashbots,10976486,0x009e33d79a363b44293261a289f370c6dd8b05e0c68ab084f7fc77a1cef8f81d,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,51382636375816287,18317408,30058619
flashbots,10976481,0xc562a1ec837bd7189ae3959014d4f4dc31f2cd34b9f8f3ff644a3376cdb3f236,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,25848856196623815,11406274,30000000
flashbots,10976476,0x4807c1e8607dcb9c2c37128a62a65a024c66e9a05406115f1603ad06b44ff8f6,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,25923502192341976,11275913,30058562
flashbots,10976447,0xc28dae62a841f75b116e604384827e928ca183cdcb7650ef240bd7bf41c2af9a,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,88003144061102963,15113569,30116375
flashbots,10976441,0x7107aac4573a2c4ed5dad21f436eb230745f3b629d4f4b45a7663d58d2c9dd58,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,66450398263834297,14290300,30057701
